"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dtype","framework","num_models","mode","ConvNet with Global Pooling Benchmark Time.combined.max","ConvNet with Global Pooling Benchmark Time.combined.mean","ConvNet with Global Pooling Benchmark Time.combined.median","ConvNet with Global Pooling Benchmark Time.combined.min","ConvNet with Global Pooling Benchmark Time.combined.std","ConvNet with Global Pooling Benchmark Time.fprop.max","ConvNet with Global Pooling Benchmark Time.fprop.mean","ConvNet with Global Pooling Benchmark Time.fprop.median","ConvNet with Global Pooling Benchmark Time.fprop.min","ConvNet with Global Pooling Benchmark Time.fprop.std","4-layer MLP Benchmark Time.bprop.max","4-layer MLP Benchmark Time.bprop.mean","4-layer MLP Benchmark Time.bprop.median","4-layer MLP Benchmark Time.bprop.min","4-layer MLP Benchmark Time.bprop.std","4-layer MLP Benchmark Time.combined.max","4-layer MLP Benchmark Time.combined.mean","4-layer MLP Benchmark Time.combined.median","4-layer MLP Benchmark Time.combined.min","4-layer MLP Benchmark Time.combined.std","4-layer MLP Benchmark Time.fprop.max","4-layer MLP Benchmark Time.fprop.mean","4-layer MLP Benchmark Time.fprop.median","4-layer MLP Benchmark Time.fprop.min","4-layer MLP Benchmark Time.fprop.std","Conv Layer Benchmark Time.combined.max","Conv Layer Benchmark Time.combined.mean","Conv Layer Benchmark Time.combined.median","Conv Layer Benchmark Time.combined.min","Conv Layer Benchmark Time.combined.std","Conv Layer Benchmark Time.fprop.max","Conv Layer Benchmark Time.fprop.mean","Conv Layer Benchmark Time.fprop.median","Conv Layer Benchmark Time.fprop.min","Conv Layer Benchmark Time.fprop.std","ConvNet with Global Pooling Benchmark Time.bprop.max","ConvNet with Global Pooling Benchmark Time.bprop.mean","ConvNet with Global Pooling Benchmark Time.bprop.median","ConvNet with Global Pooling Benchmark Time.bprop.min","ConvNet with Global Pooling Benchmark Time.bprop.std","MLP Benchmark Time.combined.max","MLP Benchmark Time.combined.mean","MLP Benchmark Time.combined.median","MLP Benchmark Time.combined.min","MLP Benchmark Time.combined.std","MLP Benchmark Time.fprop.max","MLP Benchmark Time.fprop.mean","MLP Benchmark Time.fprop.median","MLP Benchmark Time.fprop.min","MLP Benchmark Time.fprop.std","error"
"pytorch-benchmark-B1-N10-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:21:37.000Z","13","","10","jax.numpy.float32","jax","1","","0.0016345977783203125","0.0011622381210327148","0.0011475086212158203","0.0011243820190429688","0.00006236337866129508","0.0016345977783203125","0.0011622381210327148","0.0011475086212158203","0.0011243820190429688","0.00006236337866129508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N10-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:21:18.000Z","8","","10","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N10-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:21:00.000Z","8","","10","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N10-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:20:42.000Z","8","","10","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N1-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:20:16.000Z","15","","1","jax.numpy.float32","jax","1","","0.0014774799346923828","0.001147758960723877","0.00113677978515625","0.0011086463928222656","0.00004474111721315944","0.0014774799346923828","0.001147758960723877","0.00113677978515625","0.0011086463928222656","0.00004474111721315944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N1-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:19:57.000Z","8","","1","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N1-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:19:39.000Z","7","","1","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B1-N1-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:19:18.000Z","10","","1","jax.numpy.float32","jax","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B50-N100-dtypetorch.float32-modenormal","finished","-","evolvingfungus","","2023-10-16T15:18:08.000Z","282","","100","torch.float32","pytorch","50","normal","0.2402594089508057","0.21994560956954956","0.2251992225646973","0.18564414978027344","0.014749357476830482","0.007363796234130859","0.001704274443909526","0.0016224384307861328","0.0013501644134521484","0.0004243606526870281","0.08253717422485352","0.05149530619382858","0.048816680908203125","0.037355661392211914","0.00829989742487669","0.08292245864868164","0.05184606462717056","0.04924178123474121","0.03764033317565918","0.008315827697515488","0.0008776187896728516","0.00035075616324320436","0.0003256797790527344","0.0002548694610595703","0.00009231224976247177","0.002619504928588867","0.0012559742899611592","0.0018966197967529297","0.00008034706115722656","0.0008754438604228199","0.002619504928588867","0.0012559742899611592","0.0018966197967529297","0.00008034706115722656","0.0008754438604228199","0.23836565017700195","0.2182413637638092","0.22362923622131348","0.18398356437683103","0.014741119928658009","0.002694368362426758","0.00012044668255839495","0.000029087066650390625","0.000027894973754882812","0.00013550375297199935","0.002694368362426758","0.00012044668255839495","0.000029087066650390625","0.000027894973754882812","0.00013550375297199935",""
"pytorch-benchmark-B10-N500-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:16:56.000Z","8","","500","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N500-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:16:42.000Z","8","","500","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N500-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:16:28.000Z","8","","500","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B50-N50-dtypetorch.float32-modenormal","finished","-","evolvingfungus","","2023-10-16T15:15:51.000Z","135","","50","torch.float32","pytorch","50","normal","0.12715625762939453","0.10948915034532548","0.10747241973876952","0.10379838943481444","0.004343431442975998","0.0077610015869140625","0.0017155470559373498","0.0015840530395507812","0.0012841224670410156","0.0005058678798377514","0.030629873275756836","0.01397110428661108","0.012986421585083008","0.009466886520385742","0.002552157500758767","0.030874252319335938","0.014292008243501186","0.013300180435180664","0.009717464447021484","0.0025541658978909254","0.002450704574584961","0.00032090474269352853","0.0002579689025878906","0.000232696533203125","0.00020914409833494577","0.002461671829223633","0.0005609705694951117","0.0008552074432373047","0.00008082389831542969","0.0003795575175900012","0.002461671829223633","0.0005609705694951117","0.0008552074432373047","0.00008082389831542969","0.0003795575175900012","0.12554574012756348","0.10777359455823898","0.10575127601623537","0.09943628311157228","0.004400020465254784","0.00034308433532714844","0.00011816525511676446","0.00003504753112792969","0.000028371810913085938","0.00010489616397535428","0.00034308433532714844","0.00011816525511676446","0.00003504753112792969","0.000028371810913085938","0.00010489616397535428",""
"pytorch-benchmark-B10-N100-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:15:43.000Z","39","","100","jax.numpy.float32","jax","10","","0.0192258358001709","0.012423510551452636","0.018131732940673828","0.0015273094177246094","0.007959000518359153","0.0192258358001709","0.012423510551452636","0.018131732940673828","0.0015273094177246094","0.007959000518359153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N100-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:15:29.000Z","8","","100","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N100-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:15:16.000Z","7","","100","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N100-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:15:03.000Z","7","","100","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B50-N10-dtypetorch.float32-modenormal","finished","-","evolvingfungus","","2023-10-16T15:15:03.000Z","46","","10","torch.float32","pytorch","50","normal","0.04264259338378906","0.023252613842487335","0.022703170776367188","0.019146203994750977","0.002076816977933049","0.01478290557861328","0.0019252629717811944","0.0017516613006591797","0.0016384124755859375","0.0005725962109863758","0.03574776649475098","0.013132480904459952","0.012776851654052734","0.007710695266723633","0.002279818756505847","0.036010026931762695","0.01338327769190073","0.013020515441894531","0.007971048355102539","0.002275235252454877","0.0008196830749511719","0.00025079751503653824","0.0002384185791015625","0.0002288818359375","0.000054471809562528506","0.002382993698120117","0.0000939695819397457","0.00009465217590332033","0.00007867813110351562","0.00007397124863928184","0.002382993698120117","0.0000939695819397457","0.00009465217590332033","0.00007867813110351562","0.00007397124863928184","0.03932738304138184","0.021327350288629532","0.02086806297302246","0.01656365394592285","0.001923712668940425","0.00037741661071777344","0.00003165650196024217","0.0000286102294921875","0.000027418136596679688","0.000013546480658988004","0.00037741661071777344","0.00003165650196024217","0.0000286102294921875","0.000027418136596679688","0.000013546480658988004",""
"pytorch-benchmark-B10-N50-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:14:32.000Z","25","","50","jax.numpy.float32","jax","10","","0.009279727935791016","0.006043918132781982","0.008785486221313477","0.0014901161193847656","0.003555818178256836","0.009279727935791016","0.006043918132781982","0.008785486221313477","0.0014901161193847656","0.003555818178256836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B50-N1-dtypetorch.float32-modenormal","finished","-","evolvingfungus","","2023-10-16T15:14:26.000Z","34","","1","torch.float32","pytorch","50","normal","0.030573606491088867","0.013313790783286096","0.012986183166503906","0.00973820686340332","0.0015316358767449856","0.005365133285522461","0.0017334320582449436","0.001695394515991211","0.0016155242919921875","0.0001803185004973784","0.021279335021972656","0.0129766296595335","0.012770414352416992","0.0071599483489990234","0.0013498776825144887","0.021514415740966797","0.013217023573815824","0.013003110885620115","0.007396221160888672","0.0013447703095152974","0.0008196830749511719","0.00024039602431003004","0.0002310276031494141","0.00022482872009277344","0.0000453135471616406","0.0020873546600341797","0.0000692613102728501","0.00006365776062011719","0.00006222724914550781","0.00006437860429286957","0.0020873546600341797","0.0000692613102728501","0.00006365776062011719","0.00006222724914550781","0.00006437860429286957","0.028832197189331055","0.011580358259379864","0.011278152465820312","0.00801396369934082","0.001514757634140551","0.0003314018249511719","0.00003148078758385964","0.0000324249267578125","0.000026702880859375","0.000010149954505322968","0.0003314018249511719","0.00003148078758385964","0.0000324249267578125","0.000026702880859375","0.000010149954505322968",""
"pytorch-benchmark-B10-N50-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:14:18.000Z","8","","50","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N50-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:14:04.000Z","8","","50","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N50-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:13:50.000Z","8","","50","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N10-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:13:29.000Z","15","","10","jax.numpy.float32","jax","10","","0.004803180694580078","0.001725444793701172","0.00164031982421875","0.001600503921508789","0.00033591671091570235","0.004803180694580078","0.001725444793701172","0.00164031982421875","0.001600503921508789","0.00033591671091570235","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N10-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:13:15.000Z","8","","10","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N10-dtype<class 'jax.numpy.float32'>-modejit-type('single_conv',)","finished","-","evolvingfungus","","2023-10-16T15:13:02.000Z","8","","10","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N10-dtype<class 'jax.numpy.float32'>-modejit-type('single_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:12:48.000Z","8","","10","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N1-dtype<class 'jax.numpy.float32'>-modejit-typefour_conv","finished","-","evolvingfungus","","2023-10-16T15:12:29.000Z","14","","1","jax.numpy.float32","jax","10","","0.001675128936767578","0.001291687488555908","0.0012781620025634766","0.0012462139129638672","0.000055003707262593274","0.001675128936767578","0.001291687488555908","0.0012781620025634766","0.0012462139129638672","0.000055003707262593274","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pytorch-benchmark-B10-N1-dtype<class 'jax.numpy.float32'>-modejit-type('four_mlp',)","finished","-","evolvingfungus","","2023-10-16T15:12:15.000Z","8","","1","jax.numpy.float32","jax","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
